,TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv,mask,Time
210,2,2,11:00,6.1,-2.47,20.19,31.73,10.49,0.04,0.04,0.03,25.03,415.12,1,2023-01-02 11:00:00
211,2,2,11:10,7.26,-2.1,20.52,31.94,31.39,0.04,0.03,0.03,25.03,592.85,1,2023-01-02 11:10:00
212,2,2,11:20,7.27,0.42,20.78,32.22,27.61,0.05,0.05,0.05,25.03,668.68,1,2023-01-02 11:20:00
213,2,2,11:30,6.8,2.04,20.98,32.33,33.35,0.03,0.03,0.03,25.03,581.72,1,2023-01-02 11:30:00
214,2,2,11:40,5.69,-7.83,21.17,32.69,29.61,0.01,0.01,0.01,25.03,357.95,1,2023-01-02 11:40:00
215,2,2,11:50,5.87,3.74,21.51,32.9,23.76,0.01,0.01,0.01,25.03,460.63,1,2023-01-02 11:50:00
216,2,2,12:00,6.87,2.32,21.77,33.39,42.13,0.01,0.01,0.01,25.03,599.83,1,2023-01-02 12:00:00
217,2,2,12:10,6.96,-9.23,22.02,33.53,36.62,0.01,0.01,0.01,25.03,528.59,1,2023-01-02 12:10:00
218,2,2,12:20,5.6,-1.99,22.15,33.6,17.83,0.02,0.02,0.02,25.03,414.07,1,2023-01-02 12:20:00
219,2,2,12:30,5.83,6.68,22.35,33.85,38.55,0.02,0.02,0.02,25.03,437.81,1,2023-01-02 12:30:00
220,2,2,12:40,6.09,-1.15,22.5,34.08,45.85,0.01,0.01,0.01,25.03,410.25,1,2023-01-02 12:40:00
221,2,2,12:50,5.84,-3.58,22.51,34.0,35.25,0.02,0.02,0.02,25.03,380.96,1,2023-01-02 12:50:00
222,2,2,13:00,6.46,4.97,22.55,33.97,53.73,0.01,0.01,0.01,25.03,469.25,1,2023-01-02 13:00:00
223,2,2,13:10,6.23,-5.94,22.71,34.17,48.91,0.01,0.01,0.01,25.03,419.02,1,2023-01-02 13:10:00
224,2,2,13:20,4.59,3.48,22.88,34.19,49.38,0.01,0.01,0.01,25.03,235.22,1,2023-01-02 13:20:00
225,2,2,13:30,5.92,-3.22,23.0,34.31,55.21,0.01,0.01,0.01,25.03,373.15,1,2023-01-02 13:30:00
226,2,2,13:40,6.33,-5.26,23.11,34.42,43.55,0.01,0.01,0.01,25.03,422.22,1,2023-01-02 13:40:00
227,2,2,13:50,4.87,-4.73,23.22,34.38,24.79,0.01,0.01,0.01,25.03,252.78,1,2023-01-02 13:50:00
228,2,2,14:00,5.17,11.48,23.29,34.65,55.27,0.01,0.01,0.01,25.03,306.33,1,2023-01-02 14:00:00
229,2,2,14:10,6.91,-7.36,23.37,34.91,48.37,0.01,0.01,0.01,25.03,498.12,1,2023-01-02 14:10:00
230,2,2,14:20,4.0,2.72,23.51,34.8,46.29,0.01,0.01,0.01,25.03,230.34,1,2023-01-02 14:20:00
231,2,2,14:30,5.07,1.78,23.64,35.3,60.23,0.01,0.01,0.01,25.03,302.04,1,2023-01-02 14:30:00
232,2,2,14:40,5.21,0.77,23.91,35.18,57.29,0.01,0.01,0.01,25.03,332.8,1,2023-01-02 14:40:00
233,2,2,14:50,5.48,-1.56,24.0,35.4,47.09,0.01,0.01,0.01,25.03,322.46,1,2023-01-02 14:50:00
234,2,2,15:00,6.24,-0.78,24.12,35.36,56.43,0.01,0.01,0.01,25.03,490.55,1,2023-01-02 15:00:00
235,2,2,15:10,5.44,2.56,24.31,35.43,38.85,0.01,0.01,0.01,25.03,354.15,1,2023-01-02 15:10:00
236,2,2,15:20,3.65,0.05,24.45,35.5,37.56,0.01,0.01,0.01,25.03,138.81,1,2023-01-02 15:20:00
237,2,2,15:30,4.42,-1.64,24.55,35.73,37.56,0.01,0.01,0.01,25.03,221.93,1,2023-01-02 15:30:00
238,2,2,15:40,4.23,-0.82,24.72,36.02,49.12,0.01,0.01,0.01,25.03,153.5,1,2023-01-02 15:40:00
239,2,2,15:50,3.38,6.71,24.83,36.03,48.86,0.01,0.01,0.01,25.03,133.92,1,2023-01-02 15:50:00
240,2,2,16:00,3.99,8.09,25.05,36.38,69.84,22.82,22.82,22.82,25.03,92.63,1,2023-01-02 16:00:00
241,2,2,16:10,5.57,-11.43,25.16,36.08,66.75,0.01,0.01,0.01,25.03,305.71,1,2023-01-02 16:10:00
242,2,2,16:20,4.95,1.62,25.23,36.06,54.89,0.01,0.01,0.01,25.03,258.7,1,2023-01-02 16:20:00
243,2,2,16:30,5.6,2.47,25.28,36.06,57.1,0.01,0.01,0.01,25.03,358.43,1,2023-01-02 16:30:00
244,2,2,16:40,3.41,3.25,25.29,36.05,56.83,0.01,0.01,0.01,25.03,151.85,1,2023-01-02 16:40:00
245,2,2,16:50,3.46,7.34,25.43,36.41,71.59,0.01,0.01,0.01,25.03,140.43,1,2023-01-02 16:50:00
246,2,2,17:00,4.93,-1.75,25.52,36.5,75.93,0.01,0.01,0.01,25.03,301.08,1,2023-01-02 17:00:00
247,2,2,17:10,5.35,-1.58,25.54,36.39,72.51,0.01,0.01,0.01,25.03,293.42,1,2023-01-02 17:10:00
248,2,2,17:20,4.27,7.58,25.55,36.19,77.81,0.01,0.01,0.01,25.03,196.46,1,2023-01-02 17:20:00
249,2,2,17:30,5.91,-9.84,25.53,36.29,74.02,0.01,0.01,0.01,25.03,318.73,1,2023-01-02 17:30:00
250,2,2,17:40,5.38,7.93,25.6,36.23,74.63,0.01,0.01,0.01,25.03,357.14,1,2023-01-02 17:40:00
251,2,2,17:50,5.95,-3.72,25.61,36.02,77.67,0.01,0.01,0.01,25.03,362.75,1,2023-01-02 17:50:00
252,2,2,18:00,4.48,-3.08,25.68,35.95,83.19,0.01,0.01,0.01,25.03,184.39,1,2023-01-02 18:00:00
253,2,2,18:10,5.39,5.06,25.69,36.3,66.6,0.01,0.01,0.01,25.03,332.03,1,2023-01-02 18:10:00
254,2,2,18:20,4.58,0.87,25.7,35.98,72.01,0.01,0.01,0.01,25.03,243.66,1,2023-01-02 18:20:00
255,2,2,18:30,5.28,-3.29,25.7,36.0,88.08,0.01,0.01,0.01,25.03,262.92,1,2023-01-02 18:30:00
256,2,2,18:40,4.04,1.62,25.7,35.67,66.57,0.01,0.01,0.01,25.03,167.93,1,2023-01-02 18:40:00
257,2,2,18:50,3.86,4.13,25.72,35.57,76.36,0.01,0.01,0.01,25.03,163.13,1,2023-01-02 18:50:00
258,2,2,19:00,3.84,-0.25,25.74,35.44,76.4,0.01,0.01,0.01,25.03,153.31,1,2023-01-02 19:00:00
259,2,2,19:10,5.11,-5.57,25.72,35.51,83.05,0.01,0.01,0.01,25.03,215.54,1,2023-01-02 19:10:00
260,2,2,19:20,4.72,4.0,25.7,35.22,71.43,0.01,0.01,0.01,25.03,247.84,1,2023-01-02 19:20:00
261,2,2,19:30,6.16,-4.86,25.7,35.13,77.79,0.01,0.01,0.01,25.03,373.07,1,2023-01-02 19:30:00
262,2,2,19:40,4.85,0.49,25.7,34.87,72.87,0.01,0.01,0.01,25.03,251.51,1,2023-01-02 19:40:00
263,2,2,19:50,4.34,-1.56,25.7,34.87,80.72,0.01,0.01,0.01,25.03,159.3,1,2023-01-02 19:50:00
264,2,2,20:00,3.91,-4.26,25.69,34.97,84.9,0.01,0.01,0.01,25.03,126.22,1,2023-01-02 20:00:00
265,2,2,20:10,3.25,-1.39,25.6,34.87,84.9,0.01,0.01,0.01,25.03,87.36,1,2023-01-02 20:10:00
266,2,2,20:20,4.01,-8.95,25.6,34.86,84.9,0.01,0.01,0.01,25.03,114.55,1,2023-01-02 20:20:00
267,2,2,20:30,3.6,-9.55,25.6,34.7,84.9,0.01,0.01,0.01,25.03,77.49,1,2023-01-02 20:30:00
268,2,2,20:40,3.38,-10.56,25.53,34.55,84.9,0.01,0.01,0.01,25.03,61.78,1,2023-01-02 20:40:00
269,2,2,20:50,3.38,-5.31,25.48,34.55,73.28,0.01,0.01,0.01,25.03,79.25,1,2023-01-02 20:50:00
270,2,2,21:00,3.61,-7.01,25.39,34.44,72.22,0.01,0.01,0.01,25.03,84.91,1,2023-01-02 21:00:00
271,2,2,21:10,4.39,-6.73,25.29,34.44,60.32,0.01,0.01,0.01,25.03,151.69,1,2023-01-02 21:10:00
272,2,2,21:20,5.68,-6.28,25.25,34.31,54.02,0.01,0.01,0.01,25.03,270.65,1,2023-01-02 21:20:00
273,2,2,21:30,8.67,-8.37,25.1,34.06,40.14,0.01,0.01,0.01,25.03,752.79,1,2023-01-02 21:30:00
274,2,2,21:40,10.78,-8.61,24.76,34.03,22.89,0.02,0.01,0.02,25.03,1261.68,1,2023-01-02 21:40:00
275,2,2,21:50,11.32,-2.62,24.35,33.84,11.19,2.16,2.16,2.16,25.03,1471.09,1,2023-01-02 21:50:00
276,2,2,22:00,11.23,-4.24,24.0,34.2,11.19,1.28,1.28,1.28,25.03,1388.21,1,2023-01-02 22:00:00
277,2,2,22:10,11.09,-6.61,23.69,34.29,2.92,0.27,0.27,0.27,25.03,1351.26,1,2023-01-02 22:10:00
278,2,2,22:20,10.78,-6.6,23.39,34.44,-1.02,0.02,0.02,0.02,87.85,1278.44,1,2023-01-02 22:20:00
279,2,2,22:30,11.89,-9.49,23.07,34.24,-1.05,0.44,0.44,0.44,77.39,1443.44,1,2023-01-02 22:30:00
280,2,2,22:40,11.81,-10.01,22.77,34.09,-1.05,0.7,0.7,0.69,163.52,1434.45,1,2023-01-02 22:40:00
281,2,2,22:50,12.39,-7.78,22.46,33.97,-1.05,3.27,3.27,3.27,236.05,1506.04,1,2023-01-02 22:50:00
282,2,2,23:00,12.18,-6.96,22.14,34.04,-1.05,2.41,2.4,2.4,272.7,1489.2,1,2023-01-02 23:00:00
283,2,2,23:10,11.73,-10.29,21.83,34.18,-1.05,0.03,0.04,0.04,235.65,1430.68,1,2023-01-02 23:10:00
284,2,2,23:20,12.43,-9.78,21.54,34.05,-1.05,2.87,2.87,2.87,204.6,1481.2,1,2023-01-02 23:20:00
285,2,2,23:30,12.91,-9.44,21.29,33.88,-1.05,5.23,5.23,5.23,113.93,1520.06,1,2023-01-02 23:30:00
286,2,2,23:40,12.91,-10.66,21.03,33.76,-1.05,4.97,4.97,4.97,32.94,1515.21,1,2023-01-02 23:40:00
287,2,2,23:50,12.23,-4.15,20.8,33.8,-10.77,4.5,4.5,4.5,51.61,1511.7,1,2023-01-02 23:50:00
288,3,2,00:00,7.72,2.08,27.74,43.48,-126.01,0.39,0.39,0.39,54.47,826.39,1,2023-01-02 00:00:00
289,3,2,00:10,7.13,-2.8,27.49,43.49,-134.34,0.03,0.03,0.03,77.67,741.5,1,2023-01-02 00:10:00
290,3,2,00:20,4.68,3.81,27.29,43.44,-129.99,0.07,0.07,0.07,52.15,304.8,1,2023-01-02 00:20:00
291,3,2,00:30,4.28,3.18,26.97,43.48,-122.19,0.03,0.03,0.03,24.31,184.83,1,2023-01-02 00:30:00
292,3,2,00:40,3.47,8.26,26.76,43.12,-102.44,0.06,0.06,0.05,16.22,110.38,1,2023-01-02 00:40:00
293,3,2,00:50,3.32,1.62,26.46,42.39,-72.82,0.05,0.05,0.05,4.94,102.27,1,2023-01-02 00:50:00
294,3,2,01:00,4.9,-3.81,26.2,41.82,-75.49,0.02,0.02,0.02,35.26,250.39,1,2023-01-02 01:00:00
295,3,2,01:10,5.43,5.84,26.06,41.29,-72.81,0.03,0.03,0.03,38.02,338.49,1,2023-01-02 01:10:00
296,3,2,01:20,5.11,1.06,25.92,41.03,-78.33,0.34,0.34,0.34,38.02,261.62,1,2023-01-02 01:20:00
297,3,2,01:30,4.8,-3.76,25.82,40.7,-76.42,0.05,0.05,0.05,38.02,218.92,1,2023-01-02 01:30:00
298,3,2,01:40,4.73,6.99,25.64,40.42,-79.04,0.92,0.92,0.92,38.02,213.79,1,2023-01-02 01:40:00
299,3,2,01:50,4.29,-1.5,25.32,39.99,-71.04,0.07,0.07,0.07,38.02,170.9,1,2023-01-02 01:50:00
300,3,2,02:00,3.65,2.38,25.25,39.65,-80.61,0.02,0.02,0.02,38.02,127.33,1,2023-01-02 02:00:00
301,3,2,02:10,4.41,-4.63,24.97,39.38,-75.95,0.03,0.03,0.03,38.02,187.07,1,2023-01-02 02:10:00
302,3,2,02:20,5.03,4.74,24.72,39.13,-78.3,0.03,0.02,0.02,38.02,262.67,1,2023-01-02 02:20:00
303,3,2,02:30,5.06,0.1,24.52,38.9,-78.3,0.01,0.01,0.01,38.02,278.15,1,2023-01-02 02:30:00
304,3,2,02:40,5.7,3.07,24.3,38.7,-78.3,0.01,0.01,0.01,38.02,364.24,1,2023-01-02 02:40:00
305,3,2,02:50,5.26,0.19,24.14,38.61,-72.48,0.03,0.03,0.03,38.02,309.81,1,2023-01-02 02:50:00
306,3,2,03:00,5.1,-2.35,23.91,38.28,-69.31,0.04,0.03,0.03,38.02,264.56,1,2023-01-02 03:00:00
307,3,2,03:10,5.36,5.88,23.75,38.05,-68.86,0.03,0.03,0.03,38.02,289.64,1,2023-01-02 03:10:00
308,3,2,03:20,4.79,7.76,23.46,37.81,-56.17,0.02,0.02,0.02,38.02,224.11,1,2023-01-02 03:20:00
309,3,2,03:30,5.12,-2.91,23.28,37.44,-35.01,0.02,0.02,0.02,38.02,242.88,1,2023-01-02 03:30:00
310,3,2,03:40,8.55,-8.83,23.36,37.5,-56.23,0.01,0.01,0.01,117.36,994.9,1,2023-01-02 03:40:00
311,3,2,03:50,8.78,-10.37,23.52,37.85,-56.23,0.01,0.01,0.01,189.2,1117.01,1,2023-01-02 03:50:00
312,3,2,04:00,7.92,-8.05,23.45,38.1,-56.23,0.01,0.01,0.01,198.16,890.62,1,2023-01-02 04:00:00
313,3,2,04:10,5.89,-4.09,23.19,38.29,-56.23,0.01,0.01,0.01,123.83,423.72,1,2023-01-02 04:10:00
314,3,2,04:20,5.13,-6.03,22.92,38.15,-56.23,0.01,0.01,0.01,88.12,274.17,1,2023-01-02 04:20:00
315,3,2,04:30,7.07,-3.2,22.78,37.88,-66.18,0.01,0.01,0.01,204.84,677.62,1,2023-01-02 04:30:00
316,3,2,04:40,7.13,-0.19,22.7,37.94,-68.74,0.01,0.01,0.01,212.28,699.21,1,2023-01-02 04:40:00
317,3,2,04:50,7.08,-4.2,22.66,37.94,-68.74,0.01,0.01,0.01,118.5,686.79,1,2023-01-02 04:50:00
318,3,2,05:00,8.1,-2.73,22.6,37.93,-68.74,0.01,0.01,0.01,150.55,984.95,1,2023-01-02 05:00:00
319,3,2,05:10,8.33,-7.47,22.63,37.99,-68.74,0.01,0.01,0.01,173.95,1008.68,1,2023-01-02 05:10:00
320,3,2,05:20,7.47,-9.27,22.51,38.06,-68.74,0.01,0.01,0.01,192.83,770.82,1,2023-01-02 05:20:00
321,3,2,05:30,7.2,-7.54,22.41,38.12,-68.74,0.01,0.01,0.01,157.19,727.48,1,2023-01-02 05:30:00
322,3,2,05:40,8.95,-3.46,22.48,38.1,-68.74,0.01,0.01,0.01,129.47,1221.87,1,2023-01-02 05:40:00
323,3,2,05:50,8.74,-2.45,22.44,38.09,-68.74,0.01,0.01,0.01,99.46,1179.14,1,2023-01-02 05:50:00
324,3,2,06:00,8.17,-0.44,22.32,38.14,-68.74,0.01,0.01,0.01,136.13,1036.54,1,2023-01-02 06:00:00
325,3,2,06:10,7.26,4.8,22.15,38.2,-68.74,0.01,0.01,0.01,137.49,763.44,1,2023-01-02 06:10:00
326,3,2,06:20,6.72,3.25,22.03,38.2,-68.74,0.01,0.01,0.01,121.51,611.19,1,2023-01-02 06:20:00
327,3,2,06:30,6.7,-1.36,22.0,38.1,-68.74,0.01,0.01,0.01,115.76,611.83,1,2023-01-02 06:30:00
328,3,2,06:40,7.47,-6.07,21.9,38.03,-69.95,0.01,0.01,0.01,114.47,739.62,1,2023-01-02 06:40:00
329,3,2,06:50,6.93,-5.28,21.9,37.9,-81.27,0.01,0.01,0.01,177.79,692.78,1,2023-01-02 06:50:00
330,3,2,07:00,6.48,-1.01,21.83,37.82,-81.27,0.01,0.01,0.01,91.64,544.83,1,2023-01-02 07:00:00
331,3,2,07:10,6.84,1.3,21.8,37.7,-81.27,0.01,0.01,0.01,52.15,608.91,1,2023-01-02 07:10:00
332,3,2,07:20,6.5,-3.16,21.79,37.5,-81.27,0.01,0.01,0.01,126.25,518.92,1,2023-01-02 07:20:00
333,3,2,07:30,6.61,3.19,21.84,37.49,-81.27,0.01,0.01,0.01,116.27,554.2,1,2023-01-02 07:30:00
334,3,2,07:40,6.61,7.09,21.83,37.38,-81.27,0.01,0.01,0.01,116.27,528.71,1,2023-01-02 07:40:00
335,3,2,07:50,6.05,6.43,21.88,37.31,-81.27,0.01,0.01,0.01,89.31,427.33,1,2023-01-02 07:50:00
336,3,2,08:00,6.05,6.43,21.88,37.31,-81.27,0.01,0.01,0.01,89.31,427.33,0,2023-01-02 08:00:00
337,3,2,08:10,6.04,5.85,21.84,36.99,-81.27,0.01,0.01,0.01,90.32,466.02,1,2023-01-02 08:10:00
338,3,2,08:20,5.31,2.91,21.9,36.91,-81.27,0.01,0.01,0.01,34.93,333.24,1,2023-01-02 08:20:00
339,3,2,08:30,5.66,6.79,21.9,36.81,-81.27,0.01,0.01,0.01,20.95,381.93,1,2023-01-02 08:30:00
340,3,2,08:40,5.6,8.36,22.04,36.78,-81.27,0.01,0.01,0.01,20.95,388.64,1,2023-01-02 08:40:00
341,3,2,08:50,6.66,-0.59,22.34,36.88,-72.79,0.01,0.01,0.01,20.95,589.82,1,2023-01-02 08:50:00
342,3,2,09:00,6.57,-3.36,22.62,37.2,-68.74,0.01,0.01,0.01,78.03,621.71,1,2023-01-02 09:00:00
343,3,2,09:10,6.05,-4.01,22.95,37.56,-68.74,0.01,0.01,0.01,78.03,492.39,1,2023-01-02 09:10:00
344,3,2,09:20,6.0,2.68,23.27,37.77,-68.74,0.01,0.01,0.01,48.21,472.22,1,2023-01-02 09:20:00
345,3,2,09:30,6.94,8.19,23.66,38.05,-68.74,0.01,0.01,0.01,48.21,668.09,1,2023-01-02 09:30:00
346,3,2,09:40,6.71,8.2,24.11,38.46,-66.2,0.01,0.01,0.01,48.21,618.6,1,2023-01-02 09:40:00
347,3,2,09:50,6.32,2.96,24.54,38.77,-56.2,0.01,0.01,0.01,48.21,556.36,1,2023-01-02 09:50:00
348,3,2,10:00,6.35,-6.42,25.09,39.18,-56.2,0.01,0.01,0.01,48.21,552.14,1,2023-01-02 10:00:00
349,3,2,10:10,6.22,-6.68,25.47,39.46,-56.2,0.01,0.01,0.01,48.21,508.71,1,2023-01-02 10:10:00
350,3,2,10:20,6.25,1.63,25.79,39.77,-56.2,0.01,0.01,0.01,48.21,568.95,1,2023-01-02 10:20:00
351,3,2,10:30,5.71,-3.29,26.16,40.08,-56.2,0.01,0.01,0.01,48.21,422.58,1,2023-01-02 10:30:00
352,3,2,10:40,6.31,-7.86,26.6,40.36,-64.59,0.01,0.01,0.01,48.21,471.66,1,2023-01-02 10:40:00
353,3,2,10:50,5.6,0.03,26.95,40.5,-82.02,0.01,0.01,0.01,48.21,390.43,1,2023-01-02 10:50:00
354,3,2,11:00,5.88,-2.87,27.31,40.83,-78.6,0.02,0.02,0.02,48.21,377.84,1,2023-01-02 11:00:00
355,3,2,11:10,6.71,5.41,27.55,40.91,-70.03,0.01,0.01,0.01,48.21,607.81,1,2023-01-02 11:10:00
356,3,2,11:20,7.04,-8.82,27.76,41.1,-54.74,0.05,0.05,0.05,48.21,669.79,1,2023-01-02 11:20:00
357,3,2,11:30,5.23,-8.13,27.93,41.36,-70.18,0.01,0.01,0.01,48.21,297.65,1,2023-01-02 11:30:00
358,3,2,11:40,6.9,3.68,28.32,41.61,-66.22,0.01,0.01,0.01,48.21,613.41,1,2023-01-02 11:40:00
359,3,2,11:50,6.07,1.52,28.63,41.8,-64.53,0.01,0.01,0.01,48.21,458.62,1,2023-01-02 11:50:00
360,3,2,12:00,5.97,-0.91,28.79,42.11,-80.5,0.04,0.04,0.04,48.21,471.62,1,2023-01-02 12:00:00
361,3,2,12:10,4.97,2.1,28.9,42.29,-79.17,0.01,0.01,0.01,48.21,323.84,1,2023-01-02 12:10:00
362,3,2,12:20,6.0,1.14,29.32,42.55,-70.02,0.01,0.01,0.01,48.21,497.32,1,2023-01-02 12:20:00
363,3,2,12:30,6.02,4.78,29.35,42.57,-57.29,0.01,0.01,0.01,48.21,459.97,1,2023-01-02 12:30:00
364,3,2,12:40,5.56,-0.6,29.4,42.57,-61.89,0.01,0.01,0.01,48.21,420.79,1,2023-01-02 12:40:00
365,3,2,12:50,4.63,3.83,29.59,43.02,-46.24,0.01,0.01,0.01,48.21,238.34,1,2023-01-02 12:50:00
366,3,2,13:00,5.39,-1.95,29.83,42.98,-56.17,0.02,0.02,0.02,48.21,383.58,1,2023-01-02 13:00:00
367,3,2,13:10,5.34,-3.15,29.97,43.05,-56.17,0.01,0.01,0.01,48.21,345.72,1,2023-01-02 13:10:00
368,3,2,13:20,5.21,0.42,30.17,43.27,-56.17,0.02,0.01,0.02,48.21,357.28,1,2023-01-02 13:20:00
369,3,2,13:30,5.51,-1.63,30.39,43.4,-63.94,0.03,0.02,0.04,48.21,390.06,1,2023-01-02 13:30:00
370,3,2,13:40,4.63,1.09,30.44,43.56,-68.67,0.03,0.02,0.04,48.21,298.16,1,2023-01-02 13:40:00
371,3,2,13:50,5.78,3.27,30.5,43.7,-38.23,0.03,0.02,0.04,48.21,330.02,1,2023-01-02 13:50:00
372,3,2,14:00,5.97,-4.09,30.58,43.53,-54.5,0.03,0.02,0.04,48.21,430.65,1,2023-01-02 14:00:00
373,3,2,14:10,3.94,2.24,30.66,43.74,-42.99,0.03,0.02,0.04,48.21,180.32,1,2023-01-02 14:10:00
374,3,2,14:20,5.15,-4.53,30.89,43.83,-35.57,0.03,0.02,0.04,48.21,266.42,1,2023-01-02 14:20:00
375,3,2,14:30,5.29,2.66,31.2,43.94,-52.23,0.03,0.02,0.03,48.21,432.93,1,2023-01-02 14:30:00
376,3,2,14:40,5.8,-0.04,31.25,43.97,-44.5,0.01,0.01,0.01,48.21,358.61,1,2023-01-02 14:40:00
377,3,2,14:50,6.71,-5.64,31.25,43.94,-45.38,0.01,0.01,0.01,48.21,586.48,1,2023-01-02 14:50:00
378,3,2,15:00,4.85,1.48,31.43,44.27,-55.39,0.01,0.01,0.01,48.21,296.42,1,2023-01-02 15:00:00
379,3,2,15:10,3.15,1.63,31.56,44.7,-54.1,0.01,0.01,0.01,48.21,98.95,1,2023-01-02 15:10:00
380,3,2,15:20,4.67,1.95,31.78,44.63,-46.68,0.01,0.01,0.01,48.21,279.44,1,2023-01-02 15:20:00
381,3,2,15:30,3.41,-1.67,31.99,44.72,-55.9,0.01,0.01,0.01,48.21,102.26,1,2023-01-02 15:30:00
382,3,2,15:40,2.78,6.92,32.06,44.92,-31.71,6.86,6.87,6.87,48.21,93.65,1,2023-01-02 15:40:00
383,3,2,15:50,3.87,-0.63,32.63,45.99,-15.0,43.82,43.82,43.82,48.21,27.18,1,2023-01-02 15:50:00
384,3,2,16:00,5.53,-10.11,32.53,44.99,-33.47,0.01,0.01,0.01,48.21,388.77,1,2023-01-02 16:00:00
385,3,2,16:10,4.19,-3.08,32.45,44.93,-44.08,0.01,0.01,0.01,48.21,169.34,1,2023-01-02 16:10:00
386,3,2,16:20,4.75,2.91,32.4,44.96,-40.32,0.01,0.01,0.01,48.21,280.48,1,2023-01-02 16:20:00
387,3,2,16:30,3.18,4.42,32.47,44.99,-39.32,0.01,0.01,0.01,48.21,116.0,1,2023-01-02 16:30:00
388,3,2,16:40,5.17,2.82,32.53,45.03,-29.0,0.01,0.01,0.01,48.21,331.62,1,2023-01-02 16:40:00
389,3,2,16:50,5.17,0.95,32.65,45.02,-23.84,0.01,0.01,0.01,48.21,310.46,1,2023-01-02 16:50:00
390,3,2,17:00,5.41,-4.17,32.66,44.98,-27.72,0.01,0.01,0.01,48.21,287.26,1,2023-01-02 17:00:00
391,3,2,17:10,4.56,2.39,32.65,45.15,-27.47,0.01,0.01,0.01,48.21,208.87,1,2023-01-02 17:10:00
392,3,2,17:20,5.59,-3.45,32.7,45.05,-29.23,0.01,0.01,0.01,48.21,384.68,1,2023-01-02 17:20:00
393,3,2,17:30,5.27,1.89,32.7,45.08,-17.93,0.01,0.01,0.01,48.21,339.37,1,2023-01-02 17:30:00
394,3,2,17:40,5.14,2.17,32.61,45.16,-28.45,0.01,0.01,0.01,48.21,316.44,1,2023-01-02 17:40:00
395,3,2,17:50,4.89,-5.85,32.69,45.27,-16.15,0.01,0.01,0.01,48.21,250.64,1,2023-01-02 17:50:00
396,3,2,18:00,5.32,0.14,32.78,45.12,-26.91,0.01,0.01,0.01,48.21,333.09,1,2023-01-02 18:00:00
397,3,2,18:10,5.11,1.28,32.63,45.05,-19.85,0.01,0.01,0.01,48.21,329.13,1,2023-01-02 18:10:00
398,3,2,18:20,5.08,-2.96,32.36,44.88,-14.44,0.01,0.01,0.01,48.21,299.86,1,2023-01-02 18:20:00
399,3,2,18:30,4.25,0.09,32.23,44.82,-25.19,0.01,0.01,0.01,48.21,200.58,1,2023-01-02 18:30:00
400,3,2,18:40,4.35,-1.88,32.21,44.86,-17.58,0.01,0.01,0.01,48.21,181.07,1,2023-01-02 18:40:00
401,3,2,18:50,3.82,2.56,32.02,44.6,-17.85,0.01,0.01,0.01,48.21,163.82,1,2023-01-02 18:50:00
402,3,2,19:00,5.26,-5.19,32.01,44.41,-20.15,0.01,0.01,0.01,48.21,287.62,1,2023-01-02 19:00:00
403,3,2,19:10,4.81,3.67,32.09,44.42,-18.43,0.01,0.01,0.01,48.21,247.22,1,2023-01-02 19:10:00
404,3,2,19:20,5.43,-5.32,31.9,44.21,-19.12,0.01,0.01,0.01,48.21,352.86,1,2023-01-02 19:20:00
405,3,2,19:30,5.03,-4.66,31.63,44.08,-19.12,0.01,0.01,0.01,48.21,286.18,1,2023-01-02 19:30:00
406,3,2,19:40,4.23,0.58,31.52,44.04,-19.12,0.01,0.01,0.01,48.21,178.6,1,2023-01-02 19:40:00
407,3,2,19:50,4.06,5.05,31.39,43.96,-19.12,0.01,0.01,0.01,48.21,160.64,1,2023-01-02 19:50:00
408,3,2,20:00,3.66,6.27,31.26,43.74,-19.12,0.01,0.01,0.01,48.21,122.92,1,2023-01-02 20:00:00
409,3,2,20:10,3.58,0.59,31.16,43.51,-19.12,0.01,0.01,0.01,48.21,117.58,1,2023-01-02 20:10:00
410,3,2,20:20,3.06,-1.12,31.04,43.43,-19.12,0.01,0.01,0.01,48.21,80.68,1,2023-01-02 20:20:00
411,3,2,20:30,2.98,-4.05,30.94,43.3,-19.12,0.01,0.01,0.01,48.21,75.88,1,2023-01-02 20:30:00
412,3,2,20:40,3.35,-1.79,30.82,43.18,-28.37,0.01,0.01,0.01,48.21,98.42,1,2023-01-02 20:40:00
413,3,2,20:50,3.4,-4.26,30.7,43.05,-31.59,0.01,0.01,0.01,48.21,103.41,1,2023-01-02 20:50:00
414,3,2,21:00,4.53,-2.22,30.61,42.94,-43.11,0.01,0.01,0.01,48.21,192.68,1,2023-01-02 21:00:00
415,3,2,21:10,5.62,-7.29,30.59,42.9,-47.39,0.01,0.01,0.01,48.21,333.99,1,2023-01-02 21:10:00
416,3,2,21:20,8.53,-9.29,30.48,42.97,-65.6,0.01,0.01,0.01,48.21,918.96,1,2023-01-02 21:20:00
417,3,2,21:30,10.01,-6.39,30.27,43.11,-85.43,0.02,0.02,0.02,48.21,1345.67,1,2023-01-02 21:30:00
418,3,2,21:40,10.75,6.64,29.96,43.21,-94.12,0.51,0.51,0.51,48.21,1426.09,1,2023-01-02 21:40:00
